post_id,text,part
27440614_gab,and forth with your dumbass all night but i gotta make bread in the morning,suffix
16452209_gab,will be game on i know many ex military who are fully prepared and ready to go,suffix
5241413_gab,be banned for 646608 hours oh this is not twitter,suffix
10224803_gab,rem benghazi to attack syria president assad this traitor was actually meeting with isis and arranged to get them more funding arms treason,suffix
17303590_gab,like kevin macdonald tried to deal with her like a white results are appalling yet predictable google exchange w k mac bitch is evil,suffix
27777971_gab,so much talent beating his pregnant girlfriend,suffix
15530018_gab,idea how much that dude is worth i hope anglin dunned him for bitcoin,suffix
7202839_gab,you probably are fucking a brother or sister so just for giggles go fuck yourself antifa,suffix
15435117_gab,an example of your originality and wit bc frankly it tiresome waiting for some of it and i think you misled me,suffix
23956986_gab,low energy obsolete farm equipment you are boy,suffix
7573978_gab,be on a slab at the morgue right now,suffix
8695293_gab,he fumbles a screenshot revealing his hentai browser tab he covers with a transparently false lie featuring his wife kids and tentacle porn,suffix
7253829_gab,niggaz in the hood his victim do not give a shit what happens to you shines,suffix
1091165331924631554_twitter,undoutably ruining the nation,suffix
18382683_gab,aesthetically pleasant caucasian nose without the aid of cosmetic surgery it almost as if you are trying to hide something,suffix
16618719_gab,heritage foundation 🤣 😂 🤣 😂 😕 🙁 ☹️ 😳 🤯,suffix
18852504_gab,mentions isreal i mute them i do not want my screen getting infected with degeneracy,suffix
5617428_gab,hey tribe lets getting oscarssogoysih trending will fox news show his tweet on that,suffix
16133223_gab,like us are republicans 🖕 🏻 🖕 🏻 🖕 🏻 🖕 🏻 🙆 🏿 ‍ ♂️ @539269,suffix
18909927_gab,lovers and men with tits,suffix
19565361_gab,fb to exploit the human brain and still use it despite we were exponentially smarter back then,suffix
12495056_gab,and break into the lot to steal the car,suffix
4055533_gab,too fine to work,suffix
21372209_gab,certain ways very difficult women to deal with,suffix
16379513_gab,it says one nation under god what will become of us without such talmudic wisdom,suffix
12192979_gab,comics has always been a juu controlled racket to brainwash young boys,suffix
9701730_gab,sure i just threw up in my mouth a little,suffix
14056917_gab,if they attended a mosque that perpetrated the attack doze it level and build a park with memorial to dead ship imam and family back,suffix
20496329_gab,nothing sacred like a fucking blackout on my 691836 inch,suffix
1178208869706850305_twitter,to say but will not do nun 🤡,suffix
22020564_gab,ok this guy lost his marbles long ago,suffix
3666528_gab,ridden and refuses to take responsibility for his family and others i do not understand why black men use the word towards each other,suffix
23182757_gab,and sucked a dude cock in the 8 0 and got hiv sums up ricky vaughn pretty well,suffix
26061091_gab,and john mccain dies from a brain tumor that would be some breaking news lol,suffix
12097836_gab,honest the beard on that arselifter and smug expression says super devo extremist throw it in the crusher before any more damage is done,suffix
17024438_gab,468151 394186 dream come true kill yourself my man,suffix
14372862_gab,be the worst punishment in the world,suffix
13086758_gab,brian 580375 a gender studies student the local university his partner tom a yoga instructor agreed i just love their kebabs their super yummy,suffix
18749415_gab,those they always refer to as they liberals the left instead of as jews,suffix
23337099_gab,precious ricky vaughn has been attacking white people and white nationalists for months now you are openly doing it as well,suffix
16723301_gab,and pubes growing out of her hayid 🙈,suffix
1178731097229856773_twitter,outs by white supremercists learn how to stay in foreign lands respect ua neighbors u r but refugees,suffix
25240113_gab,to jail for running over a fucking turtle in md,suffix
27555666_gab,at a time 😁,suffix
22919778_gab,out as for the guy castrate him and jail him for life the prisoners in nevada will deal with the matter themselves tyvm,suffix
25197096_gab,following the distribution of firearms within local tribes,suffix
1178629025511755776_twitter,swat my fortnite crush pokimaine,suffix
27617732_gab,to speak about the day of the rope day of the rope,suffix
14287906_gab,lil wayne would be out of a job,suffix
12006781_gab,likely soften up on em a bit such is human nature or at least huwhite nature at least,suffix
20730385_gab,was also a half jew half hispanic not white,suffix
15685111_gab,my husband is white and our kiddos are white and making fun of me for having cancer thots begone,suffix
12713463_gab,per month goes to espn and you do not get a choice whether it included in your package or not,suffix
1178670491479035904_twitter,reason disney do not wanna buy twitter it all right here on tl,suffix
1179098555606130689_twitter,being a musty thieves that perpetuate stereotypes on the queer community of color but love to adopt mannerisms when it in their convenience,suffix
22337244_gab,same post over and over,suffix
15673157_gab,or anti white race mixers and thot defenders deserve the rope,suffix
1178507064403992576_twitter,because it rigged dave,suffix
21868057_gab,shit in general there a half czech 525374 434262 japanese 430433 756576 korean politician tomio okamura who is very pro family anti invasion anti eu,suffix
25071768_gab,look at that jaguar,suffix
13567007_gab,face and it modern art paint shellacking 😬 buffalo bill was not very appreciative,suffix
25954119_gab,drooling over yentas sad,suffix
1179089362014879751_twitter,cleaner roads less child rape cases less drunk drivers and working men and women would see their wages rise,suffix
26296754_gab,dumping is too much and they lose it young whites are led to this trap by indoctrination by time they learn it too late,suffix
21244938_gab,course everything he did was bad for america,suffix
15927948_gab,toes this will serve well if true,suffix
23611225_gab,are born with knives,suffix
7894283_gab,government but can somehow avoid blame for any failures in governance it as if the media is somehow colluding to absolve them of any guilt,suffix
16286669_gab,trying to fuck things up for pretty girls,suffix
15870686_gab,so do not waste your breath bro,suffix
25494915_gab,agua la purificación del mundo sin ratas de peste,suffix
24570164_gab,solo soys estupidos americanos de matar indios asquerosos,suffix
23963439_gab,got no way to back it up they did not think this one through,suffix
20526500_gab,another tentacle out there,suffix
15008414_gab,are already cartelized and small isps cannot enter the market easily there is no alternative if internet becomes tv 692385 and wrongthink is outright censored,suffix
19267095_gab,military around our public places and events would not it be easier to just put them in cages,suffix
15958984_gab,be forgiven if you are unrepentant @171908 you owe us bigly we made you and we can break you,suffix
10482092_gab,they told us not to call them that anymore so we called them gibson dog or gibson for short,suffix
22675750_gab,cultural marxist psychopaths white genocide alt right 635125 804998,suffix
11305089_gab,net consumers of the wealth poured into the public trough men net generators why should they care about you one way or the other,suffix
1178583109501145089_twitter,gut a fu hua 5 weap hahahaha id 971551 — playing honkai impact 268576,suffix
19098647_gab,when it comes down to nuggets and spikes it will be a hoot,suffix
15626639_gab,her 564307 day old baby,suffix
6678426_gab,per child per year will now only be paid for the first two children in any family,suffix
22283835_gab,hamed halts maul du beschissener hinterlader,suffix
20198010_gab,usually the masculine male dyke and the other is its wife hahahahahahahaha idiots,suffix
19956346_gab,during the making of this film,suffix
22821285_gab,have the stomach to order troops to fire on them,suffix
16188507_gab,was genocide about 245905 mil of @196942 coethnics i have been in some valleys full of skulls up there beautiful,suffix
19226129_gab,still do not know where to watch the stream and tbh do not know where to turn at this point,suffix
18349415_gab,its mouf wuz made fo suckin dat babydick @733283,suffix
1178687762591076352_twitter,in our community to oppress like fuckin stop that shit it ugly,suffix
26444713_gab,the neck and the coyotes will back off guaranteed,suffix
18229178_gab,skin cancer anyway lay off the cake you 210772 chinned jabba the hut fat fuxk,suffix
7314559_gab,in front of the white fans cuz that was kinda funny 🐒,suffix
17683025_gab,wife winnie was a criminal mandela lived too long,suffix
13362221_gab,who will not ban political wing of moslem terrorists hezbollah but will give brits 1 5 yrs jail for looking at a far right website,suffix
27633161_gab,dyke agenda strikes again,suffix
14791122_gab,to have some identity issues,suffix
16189034_gab,if she will hold her tits out of the way,suffix
11474597_gab,darrenb are allowed to make complaints against normal people,suffix
16646500_gab,or getting eaten by one of his relatives,suffix
26871138_gab,chief needs to swing for his crimes,suffix
1178454688716460033_twitter,are back on campus,suffix
1178906358957170688_twitter,just variated clones of me muahahahaha,suffix
4849842_gab,with the tambourine was pretty entertaining,suffix
22055036_gab,american nationalists and he calling you a fed lol burgerwars,suffix
18943330_gab,natsoc get the sword,suffix
1178388175758221314_twitter,active yeah popping willies on the wall i am saying,suffix
13286525_gab,there obviously to make sure the proceedings go to the destroy the west bit by bit plan dnskta,suffix
22152065_gab,a trap with a belly full of schwartze semen,suffix
11760301_gab,handouts i prefer the uncertainty the risk the gasp entropy of capitalistic competition,suffix
22047052_gab,are descended from southern european converts to judaism in the dark ages they are evil jesus is not,suffix
8619849_gab,hurry up and get to the civil war and ethnic cleansing two of my favorite american traditions welcome to the continent,suffix
19377557_gab,kill you david wake up,suffix
16500435_gab,of based ™ crypto zionist organizations because he such a hardcore fascist and everyone knows that fascism is evil and israel is our greatest ally,suffix
24857185_gab,nite cuz it try to get uppity wit me,suffix
15116550_gab,taught the greatness of the great composers painters artists the greatness of our military commanders the greatness of our ability to explore,suffix
16190530_gab,was a willing mistress to the rothschilds read victoria gene and the purple secret look in the @266355 timeline victoria real secret,suffix
11060280_gab,it we have a refusegee problem before libya breivik understood you do not shoot the water coming into the boat but those drilling holes in the hull,suffix
24788342_gab,all in all us judges are stopping all the anti immigration policies of trump,suffix
23403686_gab,they will be clean enough to show up at church,suffix
16505548_gab,of spare ribs when i am around,suffix
17448265_gab,a worm after a long time in hell,suffix
14144271_gab,when i march to repeal the 1 3 th amendment i look presentable and do not embarrass president trump or mr hitler 🇺 🇸 🇺 🇸 🇺 🇸,suffix
3143865_gab,machine that can transport you all back to the stone ages it called islam,suffix
25866917_gab,pedo mates do not spend the rest of their sorry lives picking up soap,suffix
1178807797745700874_twitter,because it hugged my brother,suffix
19320752_gab,like he has a mouthful of marbles,suffix
4225293_gab,in the towels as it almost impossible to get it out i sure hope trump gets new towels at the white house,suffix
14793503_gab,on the bench also know the meaning of the first happy days,suffix
12691758_gab,the rain forests of uganda or some shit how is it i am not white and i promise you i ain t an albino,suffix
15314538_gab,as much as i want here lol,suffix
23699069_gab,powell warned you about how prophetic is his every word from rivers of blood take your country back brit fam 14 words,suffix
26001093_gab,fight a huge war to kick britain out so we did not have to care about their stupid king and queen 🙄,suffix
14993301_gab,burritos and sleeping with their butts to the wall when uncle jose stumbles in wasted on taquila at 881915 a m,suffix
15130719_gab,feel safe doing it now i am grounded and only drive wyoming here i come this spring summer,suffix
22145477_gab,whose 749525 day old bridge collapsed in miami last week might be building power lines next,suffix
13061735_gab,his antipathy to christianity is basically genetic,suffix
6709159_gab,and taking care of the home wasn t valuable its invaluable and always has been,suffix
1178896988567408640_twitter,porch monkey banana suffice,suffix
11958600_gab,the oven dirtier more ash to shovel out,suffix
13102768_gab,peacefull european white minority today 276789 million left and still going strong alt right white brothers and sisters,suffix
7371474_gab,i am sure that just a coincidence,suffix
20770791_gab,paradise is to kill infidels he gets all the infidels he kills as slaves in the afterlife according to the koran,suffix
23331498_gab,way now am i gonna lose site of that,suffix
25617308_gab,people who will be exterminated under sharia law super funny has liberals love minorities and muslims,suffix
18416152_gab,🤣 😂 🤣 😂 😂 😂 🤣 😂 🤣 lol this is your future daughters homeboi,suffix
14601804_gab,our home i have heard this story before ends badly much ugliness,suffix
15257125_gab,city jobs and people does she even realize who feeds her,suffix
14590776_gab,are guaranteeing what they are trying to prevent,suffix
18988306_gab,does your wife have,suffix
3862208_gab,mexican and moslem feels the same way you do so no loneliness for you awesome,suffix
2634434_gab,volunteer george zimmerman in 250484 zimmerman was acquitted in the shooting roof said he started researching black crime against whites on the internet,suffix
22730844_gab,just talking back all white or black gets your shit in big doo doo lmfao 😉 🤗 🤗 🤗,suffix
25382455_gab,they be using bleach on a dish rag to clean themself,suffix
21609726_gab,with anyone he chooses to f liberal double standards 🖕 🏻 🖕 🏻 🖕 🏻 🖕 🏻 🖕 🏻 🖕 🏻,suffix
12957383_gab,but fake news is is sure a black saved 803691 lives i looked and only saw he told people to run stampeding injuries kill as well,suffix
19134083_gab,money and wait the father to stole the bag,suffix
8632276_gab,own island a prison island off the coast of papua new guinea,suffix
27577042_gab,just get rid of all the pc diversity police please world cup world cup 2018 world cup worldcup 2018 russia,suffix
25331138_gab,not 579657 million but 675906 that infecting countries,suffix
17238224_gab,guns even members of the military in afghanistan,suffix
19241835_gab,at a party missed and killed a girl hung himself in jail,suffix
25605297_gab,🥕 🍐 🥔 🍏 🍇 🍔 🍟 🍕 🍕 🌭 🌮 🥞 🧀 🍗 🥙 🌯 <angel> 🏞 ️ 🗽 ⛪ 🕌 🎢 🚲 🚜 ⛽ 🚀 🛫 🛩 ️ 🚁 ⏲️ ☀️ 🌝 🌞 ⛱️ 🌟 🌤 ️,suffix
7660755_gab,bench a a park bench can support a family of four,suffix
26096641_gab,powerful and control the world and shit nah fam,suffix
24761613_gab,nashville probably for that reason spite,suffix
10104838_gab,father many children and since it could never be plausible to find a good enough job to pay for them all different tactics were employed,suffix
27275815_gab,i say make trump emperor for life,suffix
18559639_gab,send better ppl you are pathetic my dude,suffix
13318606_gab,with rusty wire if that does not work try his neck,suffix
24735346_gab,country to marry but has to find a hand me down from the states,suffix
1178872539545776128_twitter,apology is stream my fancam and __ stans follow me like some ppl are so generic and unfunny it hurts,suffix
25952742_gab,variant invading mother evropa the majority of subsahran dindus are christian,suffix
27528223_gab,uk this is what happens,suffix
19148860_gab,sorry he could not or did not kill more mf cops and they ban me twitter is fucked up,suffix
16018169_gab,fair fight now 😉 if he try something 🤗 🤗,suffix
24296685_gab,wants to dissect theology for us,suffix
1179045436482637831_twitter,sick gave the lil niggas aids smh 😭,suffix
15337378_gab,white they all are trump is playing them like a piano while he laughs his head off go trump go trump go usa go usa bluehand,suffix
13455893_gab,to win public support and hide our true racist feeling for coloureds british broadcasting rules and regulations 970486,suffix
24081504_gab,branch of the andrew jackson lineage,suffix
1178740819529891840_twitter,fuck the white boys,suffix
9832237_gab,not welcome here anymore i have to go back,suffix
15593840_gab,rebellion p.s. the uniform on junker should be a communist uniform not german ww2 germany was all about nationalism for their own people,suffix
18580535_gab,been conquered and 388030 the white person bearing the moslem name is an abeed slave,suffix
1178102999090188290_twitter,your dog is gone,suffix
26212911_gab,a bag whatever will they think of next,suffix
23855648_gab,not even the first cell phone to call between different railroad cars hooked up to each other,suffix
27366288_gab,and jew but if you are gonna be one i am gonna say it so which one are you,suffix
17056871_gab,the spanish and the portuguese kicked them out this guy is clueless lol,suffix
21807183_gab,to build a desalination plant very tribal,suffix
14104154_gab,i thought you had killed yourself too bad i was wrong 😔,suffix
19404041_gab,the leftie sjws shirt lifters islamofascists are now cannabalising each other pmsl,suffix
17361780_gab,use a new gadget called wipe a hand,suffix
7364217_gab,travelers will be mistreated the solution to 122280 is killing the tribe of benjamin not erasing local justice for all israel abraham sojourned meekly,suffix
27033114_gab,care more about sitting in their basements and making fashy podcasts instead of actually doing something,suffix
23179251_gab,are ilk have limited time in europe perhaps you should seek an alternative now,suffix
22204700_gab,aubrey o day the altright really knows how to pick em,suffix
1179029653861756928_twitter,mitra countered his verbal heckling perfectly and showed him his aukaat,suffix
18862641_gab,always will be spear chucker,suffix
26224458_gab,on the biological goal of your existence you are giving up on your race and nation sort your life out or swallow a shotgun blast,suffix
12846110_gab,will not call you a dyke simple,suffix
1178971871011672064_twitter,follow quran cannot possess humanity,suffix
6219830_gab,a meltdown and it attacked my machine made it emitting screeching buzz and freeze i had to shut it off,suffix
23219555_gab,them then leave them,suffix
24751540_gab,on it i am rooting for everybody except them,suffix
25463045_gab,bash do not forget the ham,suffix
18618174_gab,the imprisonment of every police chief since 395453 and every councillor mayor mp and lord ahmed of rotherham,suffix
1179051027187818498_twitter,do not sell like macklemore but i have got white privilege,suffix
17200507_gab,just do the world a favor and attach yourself to the end of a rope,suffix
17728107_gab,let them win we can not lose trump a brilliant businessman he knows what he doing,suffix
17112368_gab,and full of diabetic nerve damage that she can not even feel anything all she knows is she hongry 🐒,suffix
13948927_gab,pol for the poz,suffix
15694814_gab,i want to know why the fucka that matter is at all lol,suffix
23290211_gab,our jackboots u did not do this we did so fuck you,suffix
27223559_gab,world they are a stone age fucking mess,suffix
1178110624905224192_twitter,out here still fucking niggas,suffix
27970724_gab,racist fan fiction come true if it was trump could gaslight shitlibs into covering the story to break the coalition of the fringes @587953,suffix
1178360025993142275_twitter,to erect some satanic statue wouldve been shot on the spot,suffix
1178794432293945350_twitter,ko and ola join forex,suffix
13239825_gab,want about the north korean regime but at least they know how to protect their borders,suffix
1178412537496383488_twitter,me fake logitech mouse turns off the middle of the ranked,suffix
12845220_gab,preferably in a classy way myself included but i mean women like @556403 are classy only in maga fantasyland using words like dyke and faggot deplorable,suffix
21446735_gab,the head i used to hang w some american front and valkyrie front almost all of them got popped by the feds on bogus trumoed up charges,suffix
3235496_gab,a moslem refugee camp,suffix
26167567_gab,dont we just dissolve the republic just blow our brains out do our enemies a favor,suffix
1178239828313419777_twitter,they do not want to here it the best thing they can do is piss off back we are they came from,suffix
17970502_gab,and act highbrow the next usually over a mild difference of opinion,suffix
20622765_gab,to be a christian,suffix
12646603_gab,church got extra culturally enriched by vibrant diversity 😑,suffix
12806843_gab,person but so is a gingerbread man,suffix
1178837672699269126_twitter,dyke should not be as funny as it is,suffix
13808763_gab,are actual refugee material after tens of thousands of moslem migrants were brought in,suffix
13579710_gab,that has now ventured on to gab,suffix
12120405_gab,can be prosecuted for anyone of his many egregious crimes what the fuck is the holdup,suffix
27287663_gab,go back to your harley davidson magazines,suffix
9707521_gab,pence lol ok i am all out,suffix
27721083_gab,not be collecting welfare,suffix
14287638_gab,one circumcises their boys it genital mutilation,suffix
1178585880115765248_twitter,of a cop theres more bodycam footage to disprove your theory than your brain could comprehend,suffix
14392896_gab,the average brit hang the rest,suffix
15286264_gab,to do than sabotage the efforts to save the west,suffix
21577735_gab,does not know his place,suffix
24463222_gab,you are a fucking weirdo not to mention your posts are fake and gay,suffix
8044542_gab,fought us brining the problems to the fore you have more blood on your hands this pic upset you tho,suffix
1178806702700933121_twitter,the hook nose on flake,suffix
12763421_gab,line of american identity does not exist should be presumed to be mentally ill if you do not exist then what are you fighting for,suffix
26974934_gab,adopt they use children to further their perverted agendas,suffix
1179043729472028672_twitter,loong enquired about the purchase in 748444 marsiling lane singapore in 557861,suffix
27580514_gab,humans in the streets with full support of uk government and police,suffix
1081649370527862785_twitter,sound good with that gdjskscwdiswigshsbgdvce,suffix
17037921_gab,born out of wedlock 16% of them,suffix
1178866509139103744_twitter,when my teammates kill me for no reason kids really can not handle this shit nowadays,suffix
13958561_gab,hopefully gen zkb will figure a way to oven them all,suffix
11912919_gab,thin with so many websites to keep the goyim from knowing on but fuck how well are you sleeping these days,suffix
19617151_gab,showing up an hour late smdh,suffix
14267907_gab,wanted however i rather chase women of my own caliber,suffix
25084697_gab,kurds but hackney north with diane abacus is black in the main,suffix
4120088_gab,not back down on this though he gotta remember we have got his back approval will take a hit at first then rise again,suffix
7578858_gab,up what exactly does he imagine rich to be if not him,suffix
22884794_gab,mean the children under 819833 — let m get adopted by normal australians,suffix
16172106_gab,ask themselves why they are allowing your great nation to become next caliphate where churchill and the iron lady when you need em,suffix
24752133_gab,few to go to jail for a while no doubt to come out repeat bullets are way cheaper faster more permanent,suffix
26003312_gab,profiling claim challenged after bodycam footage released fox news,suffix
17929633_gab,south africa bart train station in san francisco,suffix
14450658_gab,rotherham they probably took part in them if you ask me of course silence from the pedo at the bbc this morning,suffix
22544824_gab,hole country has a severe case of the hurt feelings,suffix
5937412_gab,seriously as a statesman now he just a whining defeated has been,suffix
17305899_gab,for daca amnesty daca amnesty is war,suffix
26646012_gab,mormons they got confused with the name bring em young,suffix
1179101785593729024_twitter,this is so sad 561635,suffix
21166038_gab,an american indian so you never know,suffix
17465908_gab,really picking up leftists know we made twitter much more interesting,suffix
17018343_gab,and brain washed him while he was incarcerated,suffix
1178629960837275649_twitter,🤷 🏾 ‍ ♂️,suffix
15188300_gab,they mark the camels that kick,suffix
17592154_gab,a million trucks converging on dc full blown running gun battles shtf,suffix
11917412_gab,hi res techni colour chess you will have to admit it sooner or later america trump was controlled opposition against clinton,suffix
13578351_gab,soldier who was killed in niger,suffix
23973351_gab,lies she is a queen while does not have even a drop of royal blood,suffix
25102150_gab,dropped the story like it was a hot potato,suffix
1178548697266839557_twitter,queer eye hate jews,suffix
25346296_gab,with a mexican a somebody that too lazy to steal @733235,suffix
4696310_gab,your armor when you go down it going be over a skirt watching last man standing,suffix
8119791_gab,you bomb something i do not give shit <happy>,suffix
14486749_gab,was the laughingstock of white virginians as was the district and district voters at the time,suffix
5118097_gab,these countries these judges should be hung alongside them,suffix
26420457_gab,bricks that means the white house was built by slaves 🙄 🖕 🐒,suffix
20602307_gab,to shoplift some of that candy you did walgreen a favor,suffix
3654285_gab,white people fuck trump are you being armed and are you shooting in the head when these zombies approach,suffix
21198393_gab,engulfed in techno addictions ed tech also pushes children away from local traditions into the curriculum models of silicon valley altrighteducation,suffix
13979339_gab,show are the normie roomates watching today black mirror,suffix
1179058422421041152_twitter,culture of pharasitic entitlements they are not enlightened they still sacrifice animals with all their posturing they still reject god,suffix
7079908_gab,every time a westerner is blown up cheers 782465,suffix
14994943_gab,and hop in the oven,suffix
13482665_gab,not want to defeat his cousins,suffix
25661371_gab,ahead rube now your chance make it count post something really smart mouth this time,suffix
18585453_gab,his ass wiping hand,suffix
24211592_gab,yelling at the cops they did not do anything wrong,suffix
1179045235520757762_twitter,family colonial style bungalow in admiralty road in the late 1 9 7 0 this information from the audible talks a few years ago,suffix
9839066_gab,or shed a tear i will only lament the loss of christian sites and christian lives,suffix
15043126_gab,because you did not manage to exterminate all the goyim,suffix
15921497_gab,do not know what cp time is ax a nigra lol,suffix
22485424_gab,call cair established flourishing in all 473827 states with full knowledge of every policing agency,suffix
19001762_gab,is just as good and valid as you are god says the christian,suffix
1474697_gab,why neither ice nor law enforcement agencies can uphold the law they have been superseded by executive order,suffix
21549746_gab,soldiers while their having their prayer breaks probably best not to start the war during ramadan either innit,suffix
8115064_gab,it in the ass,suffix
23467735_gab,best there is eat a fucking tide pod,suffix
21421213_gab,women over white women was this shooter apart of the anti white women mgtow stormer,suffix
13721631_gab,english over white christian europeans who may not be as fluent in english as them britain is crying out for a pro white political party,suffix
1178287461560127489_twitter,for that kanye shit,suffix
11289581_gab,hat you right wing sjw,suffix
25112559_gab,a cordless drill in an attack,suffix
17200054_gab,turbo and drops it every second word oy vey goyim i am a real southerner yall roflmao,suffix
12457086_gab,been living in the us the remainder stayed behind to destroy and enslave americans you live in soviet union 763574 927306 628672 was their takeover completion,suffix
21009414_gab,does not exist can not be done it not a big thing that gets us here it the 303148 million little things that burst the dam,suffix
21692932_gab,not working future under this immigrant ireland 2040 plan the death of ireland our shared celtic heritage my ancestors ni ireland 152014 death of the irish,suffix
11456563_gab,which they interject into every movie tv show we the real people of us want the return of family values altruism justice for all morals normalcy,suffix
27545060_gab,🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 🤮 marines are not queer friendly aids hiv uncureable syphilis really pissed off blasphemy,suffix
14907484_gab,outrage they are a cult like scientology,suffix
6296007_gab,and paid for some weird porn shit so i do not have to worry about rules,suffix
2867627_gab,julia ioffe early due to her stupid fucking tweet,suffix
17087509_gab,drop a few zyklon pellets on the hot plate and we are in business,suffix
21342377_gab,to be deported and awarded <money> scholarship,suffix
1178852744372858885_twitter,to albany fuck it i am there,suffix
9090098_gab,yes we need a northern border wall but it needs to be in south dakota iowa kentucky and run all along the california eastern border,suffix
19624391_gab,mat for your dogs to shit on,suffix
12665947_gab,to stand for the flag and kneel for the cross and my boss responds with i do not do either one,suffix
11266728_gab,the scorecard until midway through round 983527 but he just could not get the murder punch in there to end it early so he gassed out,suffix
8198864_gab,the latter 531398 still a rotten bitch today,suffix
25969499_gab,with his bride it is a beautiful thing god damn it why did not the british listen to mosley,suffix
15883236_gab,a fan i got bunkers filled with nothing but zyklon cans,suffix
1178075758935150592_twitter,saying sandn*gger <censored> and he got my acct suspended 😔,suffix
12544784_gab,surprised when you find out how small their pps are might want to suck your thumb for practice,suffix
18204254_gab,confirms affirmative action was never competency based parents help mefa make english fun again is school for your kids,suffix
10994515_gab,arguing percentages is frivolous but we should judge them on the positions they take on the issues,suffix
14288558_gab,bodycount of 937044 million hitler was a christian,suffix
6615711_gab,rolling them across wh lawn during the past 233854 yrs,suffix
22618732_gab,by far some of the most intolerant people on the planet,suffix
1178573010212548608_twitter,stand ready with shipments of extra covfefe,suffix
1178712263105974275_twitter,me sick i can not stand you all,suffix
23400679_gab,you the one fucking my ass,suffix
10688848_gab,covered in feces stating hopes and dreams especially violent ones is protected speech,suffix
17404475_gab,can not even understand yet it all shenanigans and shitposting until them slant eyes wake up,suffix
21716968_gab,in austin who vetted him,suffix
18322605_gab,or other non aryan somewhere else,suffix
18090053_gab,797348 a moslem country,suffix
1178270987797848064_twitter,you will still be black when she divorces 🤷 🏽 ‍ ♀️,suffix
23588213_gab,i am just as much a full blooded german as my great granduncle and namesake,suffix
23332294_gab,is that goon shit fuck up your whole afternoon shit,suffix
26871375_gab,paul nehlen shall not censor is worth a while,suffix
3988519_gab,morning i am glad they like and support trump but i just can not stand listening to them,suffix
10161076_gab,their hate but when faced with strength they roll on their back,suffix
14477029_gab,do not want to broadcast it so you have dirt on me anyways identity very confirmed hoe,suffix
11970529_gab,turnout but they will go out in a hurricane to loot and steal shit,suffix
26686413_gab,in the mirror lately,suffix
8354021_gab,looked at trump from both sides now from up and down and still somehow it trump illusions i recall i really do not know trump at all ♫,suffix
5769073_gab,jarrett to be taught life hardest lessons,suffix
16928175_gab,both fuck off back to twitter you fragile cocksucker,suffix
13292192_gab,massacre then praise illegals in the news as heros but he brown so he fucked it up im calling it,suffix
25605023_gab,for office while a member of terrorist group cair,suffix
27241910_gab,in pain as he strikes you,suffix
9211433_gab,in serbia it was a theresa may situation the previous pm resigned and she got in,suffix
16130542_gab,a nursing home anyways so fuck em both,suffix
14680382_gab,to save a white man life,suffix
19792576_gab,that is even her photo or it a female <happy>,suffix
20577878_gab,faces boy is he not going to like the response if he keeps this shit up,suffix
10706335_gab,need another reason to hang,suffix
15115925_gab,has talent she does not and they are not,suffix
25623636_gab,from palestinians israel was never a country asshole,suffix
9857210_gab,land god blessed this land ans trump the media whores and both parties hate him because elected by revolution voters who want america and god first,suffix
19400221_gab,stick my dick in tbh,suffix
17826383_gab,honored what about washington and lincoln they used to have holidays but now its lumped together as presidents day cuz their white,suffix
1179048955025346562_twitter,no matter how much your mumtaz begum tries to save you you guys are going to get kicked out start counting your days,suffix
13232517_gab,if need be who gives a fuck,suffix
17280044_gab,come as this story develops mpc status updates,suffix
16043267_gab,a surprise imagine mee shock how long until they bury this story,suffix
6685680_gab,town just south of the border i refused to speak to it,suffix
26012116_gab,to boot it is notable that both the father of the bride and the father of the groom did not attend,suffix
20084998_gab,i am not satisfied with where i am in life and honestly have no clue where or how to start pushing forward,suffix
1178645475752370176_twitter,because it diddled sarah palin,suffix
27598853_gab,you apple oprah to team up in creating original content fox news,suffix
7224554_gab,out by his heels and hanged in the courtyard slowly,suffix
21149794_gab,nicholas cruz from suffering the fate of the school to prison pipeline everybody sing kumbaya kumbaya,suffix
24358018_gab,and again and again and,suffix
12598400_gab,head and supports massive amnesty too,suffix
26265757_gab,with whom it impossible to share a system of government with,suffix
13344815_gab,a l a w a r e n e,suffix
20617485_gab,just gave me the biggest blue balls,suffix
23839232_gab,be deported he is raving like a lunatic,suffix
23459624_gab,to his opinion do not we have enough of them bossing us,suffix
11172572_gab,born in spain and we react with meme magic,suffix
23161218_gab,were black these wanna bes would be the last i would trust,suffix
13567394_gab,their district they were embarrassed by her so they took out the trash,suffix
20511112_gab,to be against communism when he promotes degeneracy,suffix
10174926_gab,war on the west but they do not want sharia law prince whatshisname does he is not calling the shots cultural marxists are,suffix
19376868_gab,works in both directions means mexico has no borders either,suffix
11769802_gab,pray in the street gotta be liquidated we got better tech now can build massive biodigesters,suffix
